100	小说	陪安娜穿过漫漫长夜	[美]加瑞尔·萨维 著，杨向荣 译	17.3	4.8折	2017-10-01	36.0	江苏凤凰文艺出版社	2022-10-27 22:25:51
101	小说	宇宙超度指南	李诞	15.5	4.3折	2017-11-01	36.0	四川文艺出版社	2022-10-27 22:25:51
102	小说	创业史(第一部)(中国文库)	柳青	12.7	5.3折	2005-12-24	24.0	中国青年出版社	2022-10-27 22:25:51
103	小说	漫水-精典名家小说文库	王跃文 著	16.8	4.3折	2017-09-01	39.0	作家出版社	2022-10-27 22:25:51
104	小说	命运	蔡崇达，果麦文化	41.9	7折	2022-09-01	59.8	浙江文艺出版社	2022-10-27 22:25:52
105	小说	过于喧嚣的孤独	（捷克）博胡米尔.赫拉巴尔	23.4	7.3折	2017-03-01	32.0	北京十月文艺出版社	2022-10-27 22:25:54
106	小说	护士学院杀人事件	P.D.詹姆斯	22.8	3.8折	2017-11-01	59.9	文汇出版社	2022-10-27 22:25:55
107	小说	呼兰河传	萧红	15.1	3.8折	2017-12-01	39.8	北京时代华文书局	2022-10-27 22:25:55
108	小说	幽灵候补生	[日]赤川次郎	16.3	4.3折	2018-03-01	38.0	现代出版社	2022-10-27 22:25:55
109	小说	王跃文－国画	王跃文	18.7	4.7折	2010-04-01	39.8	百花洲文艺出版社	2022-10-27 22:25:55
110	小说	三体Ⅲ-死神永生-地球往事三部曲	刘慈欣. 著	27.4	7.2折	2010-11-01	38.0	重庆出版社	2022-10-27 22:25:55
111	小说	名家名译-童年 在人间 我的大学	（苏）高尔基　著，郭家申　译	12.9	5.2折	2011-04-01	24.8	中央编译出版社	2022-10-27 22:25:56
112	小说	门铃响起	（美）斯托特　著，李阳　译	9.8	4.9折	2010-09-01	20.0	新星出版社	2022-10-27 22:25:56
113	小说	时间之贼	[美] 东尼·席勒曼 著，吴峥君 译	12.7	5.3折	2011-01-01	24.0	新星出版社	2022-10-27 22:25:56
114	小说	剥皮行者-午夜文库·大师系列	[美]东尼.席勒曼 著，于婉青 译	11.3	4.9折	2011-01-01	23.0	新星出版社	2022-10-27 22:25:56
115	小说	书信集-费.陀思妥耶夫斯基全集-(上.下册)	[俄国] 费·陀思妥耶夫斯基 著，朱逸森 等译	51.1	6.8折	2010-01-01	75.2	河北教育出版社	2022-10-27 22:25:56
116	小说	小妖精时代	于小二	8.4	3折	2011-01-01	28.0	作家出版社	2022-10-27 22:25:57
117	小说	北史演义	杜纲	8.8	5.5折	2001-01-11	16.0	中国标准出版社	2022-10-27 22:25:57
