id	pub_date	position	address	education	salary	company	rate	duration
766	2022-03-07	开发岗_1	上海	本科	1.3	奥可纳Akuna	0.87	1
767	2022-03-10	开发岗_1	东莞	本科	1.3	华为	0.28	18
768	2022-04-10	开发岗_1	上海/北京/厦门	本科	1.3	美团	1	1
769	2022-03-06	开发岗_1	北京	本科	2.9	好大夫在线	0.98	5
770	2022-04-08	其他_1	北京	本科	1.3	慧策（北京掌上先机网络科技有限公司）	0.77	1
771	2022-03-30	培训岗_1	上海	本科	0.9	链家上海分公司1895	0.94	7
772	2022-04-12	其他_1	武汉	学历不限	0.9	朗蕴科技	0.11	1
773	2022-04-10	其他_1	广州/成都/武汉	学历不限	1.3	多益网络	0.8	2
774	2022-03-19	工程师_1	上海	本科	1.3	鸿芯微纳	0.93	2
775	2022-03-10	算法岗_1	珠海/深圳	硕士	2.0	埃克斯工业	0.56	6
776	2022-05-09	其他_1	北京	硕士	1.2	北京南天软件有限公司	0.28	1
777	2022-04-06	工程师_1	无锡	本科	0.0	统信软件UnionTech	0.75	3
778	2022-05-09	其他_1	深圳	本科	0.5	博志	0.5	7
779	2022-03-14	工程师_1	深圳/西安/上海	本科	1.5	Fibocom广和通	0.91	4
780	2022-03-24	工程师_1	苏州	本科	1.3	和淳医疗	0.8	2
781	2022-03-21	开发岗_1	深圳	本科	1.3	保诚Prudential	0.99	2
782	2022-04-06	开发岗_1	武汉	本科	1.3	云霁科技	0.5	7
783	2022-04-08	算法岗_1	上海	硕士	2.2	北京经纬恒润科技股份有限公司	0.97	2
784	2022-04-10	开发岗_1	北京/上海/深圳/杭州/广州/南京/成都/厦门/武汉/西安	本科	1.3	字节跳动	0.99	1
785	2022-03-07	开发岗_1	北京	本科	1.2	中汽院汽车技术有限公司	0.29	1
786	2022-03-04	其他_1	湖州	本科	0.7	美创科技	1	9
787	2022-04-10	开发岗_1	杭州/西安	本科	2.9	华为	1	1
788	2022-03-03	工程师_1	福州/上海/成都	本科	2.0	兴业数金	0.9	2
789	2022-04-12	开发岗_1	北京	本科	2.9	好大夫在线	0.98	5
790	2022-04-20	其他_1	北京	学历不限	1.2	慧策（北京掌上先机网络科技有限公司）	1	27
791	2022-03-05	其他_1	上海	本科	0.9	链家上海分公司1895	0.94	7
792	2022-03-12	开发岗_1	武汉	本科	1.4	朗蕴科技	0.11	1
793	2022-04-15	工程师_1	广州/成都	学历不限	1.9	多益网络	0.91	2
794	2022-03-03	工程师_1	上海	本科	1.3	鸿芯微纳	0.93	2
795	2022-03-30	数据岗_1	深圳	硕士	2.0	埃克斯工业	0.56	6
796	2022-04-15	其他_1	安顺	学历不限	0.5	贵州蓝火	1	1
797	2022-03-30	工程师_1	无锡	本科	0.0	统信软件UnionTech	1	5
798	2022-03-03	算法岗_1	北京	本科	1.3	百图生科（北京）智能技术有限公司	0.5	7
799	2022-03-28	其他_1	上海	硕士	1.3	恩智浦	0.5	7
800	2022-03-12	工程师_1	苏州	本科	1.3	和淳医疗	0.8	2
801	2022-04-08	开发岗_1	北京	硕士	2.1	中电信数智科技有限公司	0.11	7
802	2022-05-10	开发岗_1	广州	硕士	3.0	广发证券	1	5
803	2022-05-10	工程师_1	上海	硕士	1.5	北京经纬恒润科技股份有限公司	0.97	2
804	2022-03-03	开发岗_1	广州	本科	4.4	字节跳动	1	2
805	2022-03-03	运营岗_1	北京/上海/成都	本科	2.8	360公司	0.93	1
806	2022-03-05	其他_1	湖州/嘉兴	本科	0.6	美创科技	1	9
807	2022-04-08	数据岗_1	杭州/北京/深圳/成都/上海/东莞/西安	本科	3.4	华为	0.88	1
808	2022-05-10	其他_1	上海	本科	0.5	上海人大人科技创新服务有限公司	0.9	2
809	2022-04-06	开发岗_1	北京	本科	2.9	好大夫在线	0.98	5
810	2022-03-23	开发岗_1	郑州	本科	1.3	蚂蚁集团	0.76	3
811	2022-03-19	其他_1	上海	本科	0.9	链家上海分公司1895	0.94	7
812	2022-03-28	工程师_1	上海	硕士	1.3	ABB中国	0.5	7
813	2022-03-20	工程师_1	广州/武汉	学历不限	1.8	多益网络	0.91	2
814	2022-03-15	工程师_1	上海	本科	1.3	鸿芯微纳	0.93	2
815	2022-03-04	其他_1	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉/西安	本科	2.4	阿里巴巴	0.53	1
816	2022-03-07	其他_1	上海	本科	1.5	链家网	0.62	7
817	2022-03-18	开发岗_1	北京	本科	1.3	畅捷通	0.5	7
818	2022-05-10	工程师_1	深圳	本科	0.9	小辣椒	0.5	7
819	2022-03-12	其他_1	上海	硕士	1.3	恩智浦	0.5	7
820	2022-04-09	工程师_1	苏州	本科	1.3	和淳医疗	0.8	2
821	2022-03-12	其他_1	北京	硕士	1.3	如果科技有限公司	0.9	23
822	2022-03-20	其他_1	北京	本科	1.3	北京市创世宏景专利商标代理有限责任公司	1	3
823	2022-05-19	工程师_1	上海	硕士	2.2	北京经纬恒润科技股份有限公司	0.97	2
824	2022-05-09	工程师_1	北京	本科	1.3	字节跳动	0.18	1
825	2022-04-15	算法岗_1	北京	本科	4.7	百图生科（北京）智能技术有限公司	0.28	7
826	2022-03-04	开发岗_1	广州	本科	1.5	4399游戏	0.85	3
827	2022-04-20	开发岗_1	杭州/北京/深圳/成都/上海/东莞/西安	本科	3.4	华为	0.88	1
828	2022-05-12	其他_1	上海	本科	0.9	上海人大人科技创新服务有限公司	0.9	2
829	2022-05-09	开发岗_1	北京	本科	2.9	好大夫在线	0.98	5
830	2022-05-19	算法岗_1	广州	硕士	2.1	深演智能	0.33	1
831	2022-04-12	其他_1	上海	本科	0.9	链家上海分公司1895	0.94	7
832	2022-04-08	工程师_1	上海	本科	1.3	ABB中国	0.5	7
833	2022-03-24	开发岗_1	广州/武汉	学历不限	1.5	多益网络	0.91	2
834	2022-04-12	开发岗_1	武汉/杭州	本科	1.1	云霁科技	0.5	7
835	2022-04-08	其他_1	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉/西安	本科	2.9	阿里巴巴	0.53	1
836	2022-05-09	算法岗_0	深圳	本科	6.0	深圳市众星智能设备有限公司	0.98	12
837	2022-03-10	运营岗_0	北京	本科	3.3	商汤科技	0.91	2
838	2022-03-18	其他_1	深圳	学历不限	0.7	华鑫物流	0.5	7
839	2022-04-09	其他_1	上海	硕士	1.3	恩智浦	0.5	7
840	2022-03-14	工程师_1	苏州	本科	1.3	和淳医疗	0.8	2
841	2022-04-06	工程师_1	北京	硕士	2.5	英孚康	1	4
842	2022-04-12	开发岗_1	深圳	本科	3.5	保诚Prudential	0.68	17
843	2022-03-18	工程师_1	上海	硕士	1.8	北京经纬恒润科技股份有限公司	0.97	2
844	2022-04-14	工程师_1	北京/上海	本科	4.5	字节跳动	0.91	2
845	2022-05-15	开发岗_1	北京/广州/深圳/武汉	本科	1.8	北京数字绿土科技股份有限公司	0.3	7
846	2022-05-15	开发岗_1	广州	本科	1.9	4399游戏	0.85	3
847	2022-03-15	其他_1	杭州/北京/上海/深圳/成都/西安	本科	3.4	华为	0.88	1
848	2022-04-15	其他_1	上海	本科	0.9	上海人大人科技创新服务有限公司	0.9	2
849	2022-04-15	开发岗_1	北京	本科	2.9	好大夫在线	0.98	5
850	2022-05-14	开发岗_1	上海/北京	硕士	2.8	燧原科技	0.58	3
851	2022-03-14	其他_1	上海	本科	0.9	链家上海分公司1895	0.94	7
852	2022-03-12	数据岗_1	厦门	本科	0.9	真有趣游戏	0.5	7
853	2022-04-10	其他_1	广州/武汉/成都	学历不限	1.0	多益网络	0.91	2
854	2022-03-04	开发岗_1	杭州	本科	1.5	途智教育	0.62	1
855	2022-03-24	其他_1	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉/西安	本科	2.3	阿里巴巴	0.53	1
856	2022-04-15	开发岗_1	深圳	本科	1.3	深圳市众星智能设备有限公司	0.98	12
857	2022-03-06	开发岗_1	南京	本科	1.2	南京国图信息	0.98	2
858	2022-03-21	其他_1	广州	本科	2.7	Cider喜得网络科技	0.1	7
859	2022-05-15	其他_1	天津	硕士	1.3	恩智浦	0.5	7
860	2022-03-23	其他_1	上海	本科	0.9	中垦上海	0.5	7
861	2022-03-30	其他_1	广州	本科	2.7	Cider喜得网络科技	0.1	7
862	2022-03-23	其他_1	天津	硕士	1.3	恩智浦	0.5	7
863	2022-04-06	其他_1	上海	本科	0.9	中垦上海	0.5	7
864	2022-05-24	开发岗_1	杭州	本科	2.7	同花顺	0.95	6
865	2022-03-20	工程师_1	北京/上海/深圳/杭州/广州	本科	3.9	字节跳动	0.94	3
866	2022-03-03	开发岗_1	上海	硕士	1.8	北京经纬恒润科技股份有限公司	0.97	2
867	2022-03-14	开发岗_1	深圳	本科	2.6	保诚Prudential	0.68	17
868	2022-03-24	其他_1	北京	本科	1.1	英雄游戏	0.99	2
869	2022-03-05	开发岗_1	广州	本科	1.9	4399游戏	0.85	3
870	2022-03-05	设计岗_1	上海	本科	0.9	上海人大人科技创新服务有限公司	0.9	2
871	2022-03-24	开发岗_1	北京	本科	2.9	好大夫在线	0.98	5
872	2022-04-14	其他_0	武汉/孝感/荆门/黄冈/十堰	学历不限	4.5	湖北优橙科技有限公司	0.5	1
873	2022-05-15	其他_1	广州	本科	1.2	猎奇互娱	0.59	2
874	2022-04-12	其他_1	广州	学历不限	1.2	多益网络	0.91	2
875	2022-04-06	其他_1	无锡/南京/常州/苏州/南通/扬州/杭州/宁波/温州/上海	本科	1.5	珍岛信息技术（上海）股份有限公司	0.66	2
876	2022-03-05	运营岗_1	上海	本科	1.2	链家上海分公司1895	0.94	7
877	2022-05-14	数据岗_1	杭州/北京/深圳/成都/上海/东莞/西安	本科	3.4	华为	0.88	1
878	2022-04-14	其他_1	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉/西安	本科	3.1	阿里巴巴	0.53	1
879	2022-03-10	开发岗_1	深圳	本科	1.3	深圳市众星智能设备有限公司	0.98	12
880	2022-03-15	其他_1	杭州	本科	0.5	爱客能源	0.23	2
881	2022-03-19	其他_1	广州	本科	2.7	Cider喜得网络科技	0.1	7
882	2022-03-04	其他_1	成都	硕士	1.3	恩智浦	0.5	7
883	2022-03-28	其他_1	北京	本科	0.7	同创永益	0.11	7
884	2022-03-14	开发岗_1	杭州	本科	2.5	同花顺	0.95	6
885	2022-03-06	开发岗_1	北京/深圳/广州	本科	3.3	字节跳动	1	19
886	2022-05-10	工程师_1	上海	硕士	2.0	北京经纬恒润科技股份有限公司	0.97	2
887	2022-03-12	其他_1	杭州/北京/上海/深圳/成都/西安	本科	3.4	华为	0.88	1
888	2022-03-03	策划岗_1	北京	本科	1.1	英雄游戏	0.99	2
889	2022-05-19	其他_1	杭州/北京/上海/深圳/成都/西安	本科	3.4	华为	0.88	1
890	2022-05-24	其他_1	上海	本科	0.9	上海人大人科技创新服务有限公司	0.9	2
891	2022-05-09	其他_1	上海	本科	1.2	链家上海分公司1895	0.94	7
892	2022-04-14	运营岗_1	上海	本科	1.2	链家上海分公司1895	0.94	7
893	2022-05-15	其他_1	上海	本科	1.2	链家上海分公司1895	0.94	7
894	2022-04-12	其他_1	广州/武汉	学历不限	1.2	多益网络	0.91	2
895	2022-03-23	其他_1	上海	本科	1.5	珍岛信息技术（上海）股份有限公司	0.66	2
896	2022-04-12	其他_0	上海	本科	12.8	链家上海分公司1895	0.94	7
897	2022-04-15	其他_1	上海	本科	1.2	链家上海分公司1895	0.94	7
898	2022-03-07	其他_1	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉/西安	本科	2.7	阿里巴巴	0.53	1
899	2022-03-03	数据岗_1	深圳	本科	1.3	深圳市众星智能设备有限公司	0.98	12
900	2022-03-14	工程师_1	杭州	学历不限	1.3	爱客能源	0.23	2
901	2022-05-14	开发岗_1	深圳/成都/杭州	本科	1.3	华为	0.97	2
902	2022-05-09	工程师_1	东莞/西安	本科	2.5	华为	0.77	2
903	2022-05-10	开发岗_1	上海	本科	1.8	北京经纬恒润科技股份有限公司	0.97	2
904	2022-04-20	开发岗_1	北京/上海/杭州	本科	1.3	字节跳动	0.94	17
905	2022-05-09	开发岗_1	东莞/西安/深圳/北京	本科	2.5	华为	0.77	2
906	2022-05-19	开发岗_1	北京/深圳/杭州/成都	本科	2.7	华为	0.99	1
907	2022-04-08	开发岗_1	北京/深圳/杭州/成都	本科	2.7	华为	0.99	1
908	2022-03-14	其他_1	上海	本科	0.9	上海人大人科技创新服务有限公司	0.9	2
909	2022-05-15	开发岗_1	北京/深圳/杭州/成都	本科	2.0	华为	0.99	1
910	2022-03-04	开发岗_1	成都	本科	2.3	华为	1	4
911	2022-05-15	算法岗_1	东莞	硕士	1.3	华为	0.87	4
912	2022-05-15	其他_1	上海	本科	1.0	链家上海分公司1895	0.97	7
913	2022-05-19	其他_1	广州	学历不限	1.2	多益网络	0.91	2
914	2022-05-15	算法岗_1	东莞	硕士	1.3	华为	0.87	4
915	2022-05-10	开发岗_1	上海	本科	5.3	华为	0.99	1
916	2022-05-24	算法岗_1	深圳	本科	1.3	深圳市众星智能设备有限公司	0.98	12
917	2022-03-03	其他_1	杭州	学历不限	1.3	爱客能源	0.23	2
918	2022-04-09	开发岗_1	东莞/深圳/北京/成都	本科	1.3	华为	1	1
919	2022-03-30	其他_1	上海	本科	1.0	链家上海分公司1895	0.97	7
920	2022-05-09	其他_1	北京	本科	0.7	同创永益	0.11	7
921	2022-03-24	开发岗_1	东莞/深圳/北京/成都	本科	1.3	华为	1	1
922	2022-03-28	其他_1	上海	本科	1.0	链家上海分公司1895	0.97	7
923	2022-03-19	其他_1	北京	本科	0.7	同创永益	0.11	7
924	2022-05-14	开发岗_1	上海	本科	2.9	华为	0.5	7
925	2022-03-05	其他_1	北京/上海/广州/深圳/杭州/南京/成都	本科	2.4	字节跳动	0.81	2
926	2022-03-14	工程师_1	上海	硕士	2.0	北京经纬恒润科技股份有限公司	0.97	2
927	2022-04-15	开发岗_1	深圳/杭州/成都/西安	本科	2.2	华为	0.5	1
928	2022-04-15	开发岗_1	南京	本科	1.3	华为	1	1
929	2022-04-12	工程师_1	杭州	本科	1.9	华为	1	1
930	2022-04-14	运营岗_1	上海	本科	0.9	上海人大人科技创新服务有限公司	0.9	2
931	2022-04-06	数据岗_1	北京/上海/广州/深圳/杭州/南京/成都	本科	1.9	字节跳动	0.81	2
932	2022-03-04	其他_1	北京/上海/广州/深圳/杭州/南京/成都	本科	1.9	字节跳动	0.81	2
933	2022-05-19	其他_1	北京/上海/广州/深圳/杭州/南京/成都	本科	2.0	字节跳动	0.81	2
934	2022-05-19	其他_1	广州	学历不限	1.1	多益网络	0.91	2
935	2022-03-19	其他_1	北京/上海/广州/深圳/杭州/南京/成都	本科	2.0	字节跳动	0.81	2
936	2022-03-10	其他_1	北京/上海/广州/深圳/杭州/南京/成都	本科	2.0	字节跳动	0.81	2
937	2022-04-15	工程师_1	上海/深圳/成都/东莞	博士	1.3	华为	0.99	1
938	2022-03-28	开发岗_1	北京/上海/深圳/西安/成都/杭州/南京/武汉	本科	1.3	华为	0.99	1
939	2022-03-06	其他_1	深圳	本科	1.3	深圳市众星智能设备有限公司	0.98	12
940	2022-03-21	开发岗_1	杭州/北京/上海	本科	1.3	字节跳动	0.95	1
941	2022-03-23	开发岗_1	杭州/东莞/西安	本科	1.3	华为	0.93	7
942	2022-04-14	其他_1	上海	本科	1.2	链家上海分公司1895	0.9	7
943	2022-05-14	开发岗_1	杭州/东莞/西安	本科	1.3	华为	0.93	7
944	2022-03-05	开发岗_1	杭州	本科	1.3	华为	0.93	7
945	2022-05-09	开发岗_1	天津	本科	2.5	北京经纬恒润科技股份有限公司	0.83	5
946	2022-03-30	开发岗_1	杭州	本科	1.3	华为	0.93	7
947	2022-03-18	数据岗_1	杭州	本科	1.3	华为	0.93	7
948	2022-03-14	算法岗_1	杭州	本科	1.3	华为	0.93	7
949	2022-03-12	开发岗_1	杭州	本科	1.3	华为	0.93	7
950	2022-04-08	数据岗_1	杭州/东莞/西安	本科	1.3	华为	0.93	7
951	2022-03-30	算法岗_1	东莞	本科	1.3	华为	0.77	58
952	2022-04-15	算法岗_1	东莞	本科	1.3	华为	0.77	58
953	2022-04-07	开发岗_1	杭州/东莞/西安	本科	1.3	华为	0.93	7
954	2022-05-09	其他_1	广州/武汉	学历不限	1.0	多益网络	0.86	2
955	2022-03-07	开发岗_1	深圳	本科	1.3	华为	0.91	4
956	2022-05-12	开发岗_1	深圳	本科	1.3	华为	0.91	4
957	2022-03-04	其他_1	北京/上海/深圳/杭州/南京/成都/武汉/西安	博士	1.3	华为	0.85	1
958	2022-03-15	开发岗_1	成都/杭州	本科	1.3	华为	1	1
959	2022-04-09	其他_0	深圳	本科	4.5	深圳市众星智能设备有限公司	0.98	12
960	2022-03-28	开发岗_1	北京	本科	3.8	字节跳动	1	4
961	2022-04-08	开发岗_1	北京/上海/杭州	本科	3.5	字节跳动	0.97	44
962	2022-04-12	其他_1	上海	本科	1.1	链家上海分公司1895	0.9	7
963	2022-03-06	开发岗_1	北京	本科	3.5	字节跳动	0.94	41
964	2022-03-15	开发岗_1	上海	本科	1.8	北京经纬恒润科技股份有限公司	1	7
965	2022-05-09	工程师_1	上海	本科	1.8	北京经纬恒润科技股份有限公司	1	7
966	2022-03-19	开发岗_1	苏州/南京	本科	2.1	华为	1	2
967	2022-03-28	工程师_1	北京/上海/杭州/三亚	本科	3.8	字节跳动	1	59
968	2022-04-07	开发岗_1	上海	本科	3.7	华为	0.88	5
969	2022-04-15	开发岗_1	南京/苏州/上海/北京/杭州/西安/成都/武汉/深圳/东莞	本科	2.8	华为	0.73	2
970	2022-04-20	工程师_1	西安	本科	2.4	华为	0.94	7
971	2022-03-21	开发岗_1	北京	本科	1.3	字节跳动	0.8	93
972	2022-03-24	其他_1	上海	本科	1.1	链家上海分公司1895	0.9	7
973	2022-04-10	其他_1	上海	本科	1.3	链家上海分公司1895	0.9	7
974	2022-05-19	其他_1	广州/武汉	学历不限	0.9	多益网络	0.86	2
975	2022-04-12	其他_1	上海	本科	1.5	链家上海分公司1895	0.9	7
976	2022-03-28	其他_1	上海	本科	1.2	链家上海分公司1895	0.9	7
977	2022-04-10	其他_1	上海	本科	1.2	链家上海分公司1895	0.9	7
978	2022-04-10	开发岗_1	深圳	本科	1.3	字节跳动	0.98	113
979	2022-03-30	开发岗_1	北京/深圳/杭州/成都	本科	1.3	华为	0.98	3
980	2022-03-15	开发岗_1	成都/北京/深圳	本科	1.3	华为	0.98	3
981	2022-03-06	工程师_1	深圳/上海/北京/南京/武汉	本科	1.3	华为	0.93	4
982	2022-03-20	开发岗_1	北京/上海/广州/深圳/杭州	本科	1.3	字节跳动	0.84	4
983	2022-03-07	开发岗_0	北京/上海/广州/深圳/杭州	本科	4.5	字节跳动	0.84	4
984	2022-03-07	开发岗_1	北京/上海/广州/深圳/杭州	本科	1.3	字节跳动	0.84	4
985	2022-04-10	其他_1	北京	本科	1.0	北京经纬恒润科技股份有限公司	0.22	7
986	2022-04-15	工程师_1	北京	本科	1.0	北京经纬恒润科技股份有限公司	0.22	7
987	2022-04-14	工程师_1	北京/上海/广州/深圳/杭州	本科	3.9	字节跳动	1	6
988	2022-05-19	开发岗_1	上海/杭州	本科	4.4	字节跳动	0.75	6
989	2022-03-15	开发岗_1	上海	本科	4.7	字节跳动	0.75	6
990	2022-03-03	开发岗_1	上海	本科	2.1	北京经纬恒润科技股份有限公司	0.94	3
991	2022-03-24	其他_1	上海	硕士	2.0	北京经纬恒润科技股份有限公司	0.94	3
992	2022-04-14	开发岗_1	苏州/南京/北京/上海/深圳/杭州/成都/武汉/西安	本科	3.0	华为	0.73	1
993	2022-04-20	其他_1	上海	本科	2.0	链家上海分公司1895	0.42	1
994	2022-03-21	其他_1	上海	本科	1.1	链家上海分公司1895	0.42	1
995	2022-04-20	其他_1	成都/杭州/北京/深圳	本科	1.3	华为	0.27	1
996	2022-05-15	开发岗_1	杭州	本科	1.9	华为	1	3
997	2022-03-10	开发岗_1	北京	本科	4.4	字节跳动	0.77	5
998	2022-03-30	工程师_1	上海	硕士	1.3	北京经纬恒润科技股份有限公司	0.2	2
999	2022-03-20	开发岗_1	北京/上海/深圳/杭州/西安	本科	3.4	华为	0.98	5
1000	2022-03-24	开发岗_1	西安/杭州/北京/深圳/上海	本科	3.4	华为	0.98	2
1001	2022-04-09	其他_0	北京	本科	10.5	探维科技（北京）有限公司	0.86	2
1002	2022-04-14	其他_0	北京	硕士	5.7	宝宝树	0.8	2
1003	2022-04-12	其他_0	上海	硕士	6.6	北京经纬恒润科技股份有限公司	0.99	2
1004	2022-03-15	其他_0	北京	本科	7.5	滴滴	0.99	2
1005	2022-03-15	开发岗_0	北京	本科	9.0	北京正道量子科技有限公司	0.45	1
1006	2022-05-19	开发岗_0	北京	本科	15.0	字节跳动	0.98	1
1007	2022-05-10	开发岗_0	上海/成都/珠海/北京/深圳	本科	19.5	宽德投资	0.94	13
1008	2022-03-18	其他_0	北京	本科	7.2	好未来	0.95	2
1009	2022-05-19	开发岗_0	北京	本科	8.0	智拓视界	1	1
1010	2022-03-30	工程师_0	杭州	本科	4.8	国自机器人	0.08	7
1011	2022-04-12	运营岗_0	上海	本科	5.3	樊登读书	1	7
1012	2022-03-21	其他_0	北京/上海/深圳/成都/武汉/厦门	本科	4.5	美团	0.99	1
1013	2022-03-21	其他_0	杭州	本科	9.0	光线云(杭州)科技有限公司	0.99	4
1014	2022-03-21	算法岗_0	苏州/上海	硕士	12.8	苏州异格技术有限公司	0.98	1
1015	2022-04-09	开发岗_0	南京	本科	5.3	南京维伍网络科技有限公司	0.88	2
1016	2022-04-20	算法岗_0	北京/上海	本科	4.5	微软	0.94	28
1017	2022-03-10	其他_0	北京	本科	10.5	星制科技	0.99	31
1018	2022-03-24	算法岗_0	北京	硕士	12.8	快手	0.37	2
1019	2022-05-14	运营岗_0	北京	本科	9.2	博乐科技	0.46	28
1020	2022-04-07	开发岗_0	无锡	本科	6.0	统信软件UnionTech	0.37	2
1021	2022-05-10	算法岗_0	苏州	本科	9.8	旺宏微电子	0.95	6
1022	2022-04-06	开发岗_0	上海	硕士	6.6	北京经纬恒润科技股份有限公司	0.99	2
1023	2022-03-12	开发岗_0	北京	本科	7.5	滴滴	0.99	2
1024	2022-04-08	其他_0	北京/上海/广州/深圳	本科	6.8	作业帮	0.98	1
1025	2022-03-15	其他_0	北京	本科	15.0	字节跳动	0.98	1
1026	2022-04-15	工程师_0	北京/上海/深圳/成都/珠海	本科	19.5	宽德投资	0.94	13
1027	2022-03-28	开发岗_0	北京	本科	7.2	好未来	0.95	2
1028	2022-05-09	算法岗_0	北京	硕士	8.1	智拓视界	1	1
1029	2022-05-12	开发岗_0	杭州	本科	4.8	国自机器人	0.08	7
1030	2022-03-23	策划岗_0	上海	学历不限	4.5	博思软件	0.99	43
1031	2022-03-15	其他_0	北京/上海/深圳/成都/武汉/厦门	本科	4.5	美团	0.99	1
1032	2022-04-08	算法岗_0	杭州	博士	29.9	光线云(杭州)科技有限公司	0.99	4
1033	2022-03-28	开发岗_0	苏州/上海	本科	12.8	苏州异格技术有限公司	0.98	1
1034	2022-03-14	算法岗_0	北京/上海	本科	9.0	百度	0.99	44
1035	2022-03-28	其他_0	北京	本科	5.3	英雄游戏	0.98	2
1036	2022-04-20	其他_0	天津	本科	3.8	恩智浦	0.8	2
1037	2022-03-20	其他_0	上海	本科	5.1	仟传网络科技	0.3	7
1038	2022-03-06	开发岗_0	北京	学历不限	8.3	网易有道	0.99	47
1039	2022-03-07	开发岗_0	上海	本科	9.0	Neo	0.95	24
1040	2022-05-24	开发岗_0	西安/武汉/长沙	本科	6.3	腾讯云智研发	0.99	2
1041	2022-05-19	开发岗_0	杭州	本科	9.8	星球在线	1	7
1042	2022-03-07	开发岗_0	上海	本科	6.2	北京经纬恒润科技股份有限公司	0.99	2
1043	2022-05-24	开发岗_0	北京	本科	7.5	滴滴	0.99	2
1044	2022-05-09	其他_0	北京/上海/广州/深圳	本科	6.8	作业帮	0.98	1
1045	2022-03-07	开发岗_0	北京	本科	15.0	字节跳动	0.98	1
1046	2022-03-28	数据岗_0	成都/上海/珠海	本科	19.5	宽德投资	0.94	13
1047	2022-03-14	开发岗_0	北京	本科	7.2	好未来	0.95	2
1048	2022-03-10	算法岗_0	北京	硕士	8.0	智拓视界	1	1
1049	2022-03-14	策划岗_0	杭州	本科	4.8	国自机器人	0.08	7
1050	2022-03-14	策划岗_0	上海	学历不限	4.5	博思软件	0.99	43
1051	2022-04-12	开发岗_0	北京/上海/厦门	本科	4.5	美团	0.99	1
1052	2022-03-20	其他_1	上海	本科	1.3	链家上海分公司1895	1	7
1053	2022-04-12	开发岗_0	苏州/上海	本科	12.8	苏州异格技术有限公司	0.98	1
1054	2022-03-14	运营岗_0	北京	本科	5.3	牛客	0.8	4
1055	2022-03-30	其他_0	上海	学历不限	4.5	上海人大人文化传播有限公司	0.99	2
1056	2022-05-24	算法岗_0	北京	本科	4.5	易车	0.81	9
1057	2022-03-03	其他_0	上海	本科	5.1	仟传网络科技	0.3	7
1058	2022-03-03	其他_0	杭州	本科	5.3	网易雷火	0.41	23
1059	2022-03-28	其他_0	广州/武汉/成都	本科	4.5	多益网络	0.99	2
1060	2022-04-12	其他_0	西安/武汉/长沙	本科	6.2	腾讯云智研发	0.99	2
1061	2022-04-12	运营岗_0	北京/上海/广州/深圳/杭州/南京/成都	本科	6.8	猿辅导	0.99	1
1062	2022-03-24	开发岗_0	北京/上海/广州/杭州/深圳	本科	6.8	核桃编程	0.99	1
1063	2022-05-12	开发岗_0	北京	本科	7.5	滴滴	0.99	2
1064	2022-04-08	开发岗_0	北京/上海/广州/深圳	本科	6.8	作业帮	0.98	1
1065	2022-03-05	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1066	2022-03-15	其他_0	成都	本科	6.8	宽德投资	0.94	13
1067	2022-03-07	开发岗_0	北京	本科	7.2	好未来	0.95	2
1068	2022-03-28	算法岗_0	北京	硕士	8.0	智拓视界	1	1
1069	2022-03-20	策划岗_0	杭州	本科	4.8	国自机器人	0.08	7
1070	2022-04-12	策划岗_0	上海	学历不限	4.5	博思软件	0.99	43
1071	2022-03-18	工程师_0	北京/上海	本科	4.5	美团	0.99	1
1072	2022-04-14	其他_0	上海	本科	9.6	链家上海分公司1895	1	7
1073	2022-03-12	工程师_0	苏州/上海	硕士	12.8	苏州异格技术有限公司	0.98	1
1074	2022-03-24	其他_0	北京	本科	5.3	牛客	0.8	4
1075	2022-04-12	其他_0	上海	学历不限	4.5	上海人大人文化传播有限公司	0.99	2
1076	2022-03-07	算法岗_0	北京	本科	4.5	易车	0.81	9
1077	2022-03-21	运营岗_0	上海	本科	5.1	仟传网络科技	0.3	7
1078	2022-04-07	其他_0	上海	本科	6.8	阿里巴巴	0.99	4
1079	2022-03-15	工程师_0	北京/上海/广州/深圳	本科	6.8	百度	0.99	2
1080	2022-03-12	开发岗_0	武汉/西安	本科	6.3	腾讯云智研发	0.99	2
1081	2022-03-19	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都	本科	6.8	猿辅导	0.99	1
1082	2022-03-04	开发岗_0	北京/上海/广州/杭州/深圳	本科	6.8	核桃编程	0.99	1
1083	2022-03-30	开发岗_0	北京	本科	7.5	滴滴	0.99	2
1084	2022-04-15	开发岗_0	北京/上海/广州/深圳	本科	6.8	作业帮	0.98	1
1085	2022-03-07	算法岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1086	2022-03-23	培训岗_0	成都	本科	6.8	宽德投资	0.94	13
1087	2022-03-14	开发岗_0	北京	本科	7.2	好未来	0.95	2
